captura,precio,agencia,aseos,zona,superficie,habitaciones,gastos,extras
2024-09-07,150000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,98.0,2,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Cuarto de servicio, Armario empotrado, Gas natural, Agua, Electricidad, Terraza, Gimnasio, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Venta - Sector Bellavista"
2024-09-07,124000,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,144.0,3,N/A,"Estacionamiento, Cocina integral, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De Venta Sector Ponceano"
2024-09-07,270000,Inmoejecutivos,3.0,Distrito Metropolitano de Quito,164.0,2,N/A,"Estacionamiento, Armario empotrado, Agua, Electricidad, Sin amoblar, Ascensor, Conserje Vendo Departamento Con Espectacular Vista. Gonzáles Suárez. Quito"
2024-09-07,220000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,155.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina integral, Jacuzzi, Vista panorámica, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Espectacular Departamento De Venta En Cumbayá"
2024-09-07,98000,FREDDY CABRERA - BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,95.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina integral, Vista panorámica, Patio, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Quito (av. De Los Granados) Frente A La Udla"
2024-09-07,683000,Proyectos con Futuro,5.0,Distrito Metropolitano de Quito,527.0,4,N/A,"Estacionamiento, Internet, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Gimnasio, Ascensor, Conserje, Garita de guardianía Departamento De Venta Por Estrenar Cumbaya Con Vista, Patio Y Jardin Dentro De Urbanizacion Privada"
2024-09-07,118000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,120.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad, Cancha de tenis Vendo Departamento Remodelado Av Gaspar De Villarroel Y Eloy Alfaro."
2024-09-07,149600,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,86.0,2,N/A,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Vista panorámica, Patio, Alarma, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Área para niños, Ascensor, Conserje, Parrilla, Garita de guardianía Edificio Pontebello - Sector De La González Suárez - Inversión Con Alto Retorno"
2024-09-07,229000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,186.0,2,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad En Cumbayá De Venta Departamento Con Jardín."
2024-09-07,106515,Intramuros Constructora,1.0,Distrito Metropolitano de Quito,55.0,1,N/A,"Estacionamiento, Internet, Cocina integral, Jacuzzi, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 309"
2024-09-07,305652,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,159.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 302"
2024-09-07,169000,AB&amp;MD Gestión Inmobiliaria By KSA,2.0,Distrito Metropolitano de Quito,97.0,2,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento 2d Bellavista,quito Ecuadro"
2024-09-07,115000,JAO Real Estate,2.0,Distrito Metropolitano de Quito,115.0,2,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Vista panorámica, Electricidad, Parcialmente amoblado, Terraza, Gimnasio, Ascensor, Parrilla Departamento En Venta 2 Habitaciones En Sector La Viña Tumbaco"
2024-09-07,145000,JAO Real Estate,2.0,Distrito Metropolitano de Quito,172.0,3,N/A,"Estacionamiento, Internet, Balcón, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Seguridad, Piscina, Área para niños, Ascensor, Jardín, Parrilla, Garita de guardianía Departamento En Venta De 3 Habitaciones En Tumbaco"
2024-09-07,69000,JAO Real Estate,1.0,Distrito Metropolitano de Quito,74.0,1,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Área para niños Suite En Venta, Sector La Viña Tumbaco."
2024-09-07,110000,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,79.0,1,N/A,"Estacionamiento, Internet, Balcón, Armario empotrado, Gas natural, Agua, Electricidad, Seguridad, Ascensor, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Pontebello - Sector De La González Suárez - Plusvalía Mas Alta De Quito"
2024-09-07,300551,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,157.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Pontebello - $1850 Por M2 - Centro Norte De Quito - Plusvalía Mas Alta De La Ciudad"
2024-09-07,428502,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,249.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 401"
2024-09-07,627486,Intramuros Constructora,4.0,Distrito Metropolitano de Quito,464.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 501"
2024-09-07,140056,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,88.0,1,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Precios De Lanzamiento De Proyecto - Inversión Garantizada"
2024-09-07,130710,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,68.0,1,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 503"
2024-09-07,181342,Intramuros Constructora,2.0,Distrito Metropolitano de Quito,95.0,2,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Nuovo - Departamento 507"
2024-09-07,90000,Adriana Tipán,3.0,Distrito Metropolitano de Quito,137.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento En Venta, Sector Manuela Cañizares, $90000"
2024-09-07,253500,Adriana Tipán,3.0,Distrito Metropolitano de Quito,185.0,3,N/A,"Sin amoblar, Seguridad, Ascensor, Garita de guardianía, Acceso para personas con discapacidad Departamente En Venta (por Estrenar), Sector Gonzalez Suarez, $253.500"
2024-09-07,134000,Emma Barragán,3.0,Distrito Metropolitano de Quito,136.0,3,N/A,"Estacionamiento, Cocina integral, Cuarto de servicio, Gas natural, Sin amoblar, Seguridad, Conserje, Parrilla, Garita de guardianía Venta Departamento 3 Dormitorios Sector Bosmediano, Cerca Al Parque De La Carolina"
2024-09-07,280000,GS CONSTRUCCIONES Y BIENES RAÍCES,5.0,Distrito Metropolitano de Quito,341.0,3,N/A,Vendo Moderno Ph 3 Dormitorios Con Terraza Cubierta - Bellavista Baja
2024-09-07,150000,GS CONSTRUCCIONES Y BIENES RAÍCES,2.0,Distrito Metropolitano de Quito,98.0,2,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Cuarto de servicio, Armario empotrado, Gas natural, Agua, Electricidad, Terraza, Gimnasio, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Hermoso Departamento En Venta - Sector Bellavista"
2024-09-07,110000,Johanna Chalen - Remax Impacta,4.0,Distrito Metropolitano de Quito,183.0,3,N/A,"Estacionamiento, Cocina integral, Vista panorámica, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento En Venta Ponceano Alto. Zona Residencial Y Tranquila"
2024-09-07,96900,Emerson Medina - Inmoimpakto,2.0,Distrito Metropolitano de Quito,105.0,2,N/A,"Estacionamiento, Alarma, Armario empotrado, Chimenea, Agua, Sin amoblar, Jardín, Conserje Vendo🏬departamento Seminuevo Con Patio, 2 Habitaciones En Ponceano Alto"
2024-09-07,95000,Cbr. Ximena Loma - Bienes Raíces LM,3.0,Distrito Metropolitano de Quito,140.0,3,N/A,"Patio, Sin amoblar Departamento 3 Habitaciones - Norte De Quito - Eloy Alfaro - Solca"
2024-09-07,95000,Cbr. Ximena Loma - Bienes Raíces LM,3.0,Distrito Metropolitano de Quito,140.0,3,N/A,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Ascensor, Conserje, Garita de guardianía, Acceso para personas con discapacidad Departamento Norte De Quito - Sector Solca - De Los Alamos - Cerca De Embajada Americana"
2024-09-07,50000,Diego Germán Unda - Remax Impacta,1.0,Distrito Metropolitano de Quito,74.0,3,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Armario empotrado, Agua, Electricidad, Sin amoblar, Seguridad, Ascensor, Conserje, Garita de guardianía Vendo Departamento Al Norte De Quito"
2024-09-07,150000,Carolina Silva,3.0,Distrito Metropolitano de Quito,308.0,3,N/A,"Estacionamiento, Patio, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Área para niños, Conserje, Garita de guardianía Venta De Departamento Moderno"
2024-09-07,136000,Fernando Falconi,2.0,Distrito Metropolitano de Quito,93.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Área para niños, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento 3 Habitaciones"
2024-09-07,136000,Fernando Falconi,2.0,Distrito Metropolitano de Quito,93.0,3,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Vista panorámica, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Seguridad, Ascensor, Conserje, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento 3 Habitaciones"
2024-09-07,150000,Carolina Silva,2.0,Distrito Metropolitano de Quito,128.0,2,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Vista panorámica, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Seguridad, Ascensor, Conserje, Garita de guardianía, Acceso para personas con discapacidad Venta Departamento Monteserrin"
2024-09-07,450000,Carolina Silva,4.0,Distrito Metropolitano de Quito,200.0,3,N/A,"Estacionamiento, Internet, Balcón, Cocina equipada, Cocina integral, Vista panorámica, Alarma, Armario empotrado, Gas natural, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento Edificio Aquarela"
2024-09-07,157899,Andres Altamirano,2.0,Distrito Metropolitano de Quito,87.0,2,N/A,"Estacionamiento, Internet, Aire acondicionado, Balcón, Cocina equipada, Calefacción, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Gas natural, Chimenea, Agua, Electricidad, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad, Cancha de tenis Departamento De Venta, Sector La Carolina, 2 Dormitorios, Por Estrenar, Vista, Increibles Amenidades"
2024-09-07,246286,Andres Altamirano,3.0,Distrito Metropolitano de Quito,137.0,3,N/A,"Estacionamiento, Balcón, Cocina integral, Jacuzzi, Sin amoblar, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Sauna, Parrilla, Garita de guardianía Departamento En Venta, 3 Dormitorios, Sector La Carolina, Por Estrenar, Vista"
2024-09-07,112000,Ing. Roberto Alarcón,2.0,Distrito Metropolitano de Quito,105.0,3,N/A,"Estacionamiento, Balcón, Jacuzzi, Sin amoblar, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor Departamento De Venta En Tumbaco"
2024-09-07,380000,MIRAI,4.0,Distrito Metropolitano de Quito,350.0,3,N/A,"Estacionamiento, Cocina equipada, Cocina integral, Patio, Alarma, Armario empotrado, Agua, Electricidad, Sin amoblar, Piscina, Área para niños, Jardín, Conserje, Garita de guardianía Excelente Departamento En Venta Centro Norte De Quito Calle Jimenez De La Espada"
2024-09-07,80000,MIRAI,2.0,Distrito Metropolitano de Quito,130.0,2,N/A,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Jacuzzi, Patio, Cuarto de servicio, Alarma, Gas natural, Chimenea, Agua, Electricidad, Sin amoblar, Seguridad, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Excelente Departamento En Venta Centrro Norte De Quito Eloy Alfaro Y Gaspar De Villaruel"
2024-09-07,175000,MIRAI,2.0,Metropolitan District of Quito,134.0,3,N/A,"Estacionamiento, Cocina equipada, Vista panorámica, Patio, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Ascensor, Conserje, Garita de guardianía, Acceso para personas con discapacidad Excelente Departamento En Venta Centro Norte De Quito Granda Centeno"
2024-09-07,640000,MIRAI,6.0,Quito,650.0,5,N/A,"Estacionamiento, Balcón, Cocina equipada, Cocina integral, Vista panorámica, Alarma, Armario empotrado, Electricidad, Sin amoblar, Terraza, Piscina, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Excelente Penthouse Duplex En Venta Centro Norte Quito Tenis"
2024-09-07,210000,MIRAI,4.0,Quito,198.0,3,N/A,"Estacionamiento, Balcón, Cocina equipada, Cocina integral, Jacuzzi, Vista panorámica, Patio, Cuarto de servicio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Sin amoblar, Terraza, Seguridad, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía Departamento En Venta Centro Norte De Quito Calle Bosmediano Y Carlos Guerrero"
2024-09-07,48000,GS CONSTRUCCIONES Y BIENES RAÍCES,1.0,Distrito Metropolitano de Quito,55.0,3,N/A,"Estacionamiento, Balcón, Cocina equipada, Cocina integral, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Sin amoblar, Terraza, Ascensor, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Departamento De 3 Dormitorios En Venta - Sector Ponceano"
2024-09-07,118000,GS CONSTRUCCIONES Y BIENES RAÍCES,3.0,Distrito Metropolitano de Quito,133.0,3,N/A,"Estacionamiento, Agua, Electricidad, Sin amoblar, Jardín, Conserje Departamento De 3 Dormitorios En Venta En La Jipijapa"
2024-09-07,210000,Horizonte Azul,6.0,Metropolitan District of Quito,209.0,7,N/A,"Estacionamiento, Patio, Electricidad, Conserje Departamento Dúplex En Venta - Sector Agua Clara, Quito"
2024-09-07,115000,Horizonte Azul,1.0,Distrito Metropolitano de Quito,102.0,3,N/A,"Estacionamiento, Balcón, Jacuzzi, Patio, Armario empotrado, Agua, Electricidad, Completamente amoblado, Terraza, Sauna, Conserje, Parrilla Venta De Departamento, Sector Av. De La Prensa"
2024-09-07,110000,Horizonte Azul,3.0,Distrito Metropolitano de Quito,220.0,3,N/A,"Estacionamiento, Patio, Agua, Electricidad, Terraza, Conserje Venta De Departamento - Sector El Inca, Quito"
2024-09-07,95000,Horizonte Azul,1.0,Distrito Metropolitano de Quito,91.0,2,N/A,"Estacionamiento, Patio, Agua, Terraza, Área para niños, Ascensor, Conserje, Parrilla, Garita de guardianía Venta De Departamento, Sector Av. De La Prensa"
2024-09-07,195000,GS CONSTRUCCIONES Y BIENES RAÍCES,4.0,Distrito Metropolitano de Quito,156.0,3,N/A,"Estacionamiento, Patio, Agua, Electricidad, Conserje Vendo Moderno Departamento 3 Dormitorios - Bellavista Baja"
2024-09-07,118000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,120.0,3,N/A,"Estacionamiento, Balcón, Calefacción, Cocina integral, Armario empotrado, Agua, Electricidad, Completamente amoblado, Terraza, Seguridad, Gimnasio, Área para niños, Ascensor, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Vendo Departamento Remodelado Av Gaspar De Villarroel Y Eloy Alfaro."
2024-09-07,229000,Inmoejecutivos,2.0,Distrito Metropolitano de Quito,186.0,2,N/A,"Estacionamiento, Internet, Cocina equipada, Cocina integral, Vista panorámica, Patio, Alarma, Armario empotrado, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Área para niños, Ascensor, Conserje, Parrilla, Garita de guardianía En Cumbayá De Venta Departamento Con Jardín."
2024-09-07,149600,Intramuros Constructora,3.0,Distrito Metropolitano de Quito,86.0,2,N/A,"Estacionamiento, Internet, Cocina integral, Jacuzzi, Patio, Alarma, Armario empotrado, Chimenea, Agua, Electricidad, Parcialmente amoblado, Terraza, Seguridad, Gimnasio, Piscina, Área para niños, Ascensor, Sauna, Jardín, Conserje, Parrilla, Garita de guardianía, Acceso para personas con discapacidad Edificio Pontebello - Sector De La González Suárez - Inversión Con Alto Retorno"
2024-09-06,124900,Plusvalia,3.0,"Cumbayá, Quito CUMBAYÁ",66 - 193,1 - 3,150.0,"21 un. 1 a 3 hab. 66 a 193 m² tot. Departamentos de 1, 2, y 3 dormitorios! Nexos Realty vende hermoso proyecto de suites y departamentos en armonnia ii, Cumbayá, a pocos minutos de la Ruta Viva y de otras vías de acceso!! El Proyecto ya está en construcción!! Aprovecha los precios de lanzamiento!! Reserva con usd $2. 000!! Entrega 2025!! Armonnia ii es un proyecto en donde se destacan el equilibrio ideal entre la tranquilidad natural y el confort moderno. Armoniia ii ofrece 21 unidades entre suites y departamentos, con precios desde $124. 900!  Suites de un dormitorio.  Departamentos de dos dormitorios.  Departamentos de dos dormitorios + terraza.  Departamentos de dos dormitorios principales + terraza.  Departamentos de dos dormitorios principales + terraza + jardín.  Varias configuraciones disponibles que van desde 66 m2 hasta más de 300 m2. área comunal.  Áreas verdes!  Coworking.  Gimnasio.  Pet-zone.  Roof-top.  Piscina. A pocos minutos de:  El Parque Central de Cumbayá  Avenida Simón Bolívar.  Hospital de los Valles.  Paseo San Francisco.  Túnel Guayasamín.  Scala Shopping.  Colegio Menor.  El Chaquiñán.  Aeropuerto.  Ruta Viva.  usfq. Amplias áreas comunales con espacios verdes, gimnasio, terrazas a desnivel, áreas de yoga y bbq! Comunícate con Nexos Realty para ver una presentación del proyecto!! 2 Estacionamientos"
2024-09-06,158359,Plusvalia,2.0,"La Carolina, Quito El Batán y Av. Eloy Alfaro",91 - 112,2 - 3,138.0,"1 un. 2 a 3 hab. 91 a 112 m² tot. Area total departamento 111, 10 m2. 107, 13 m2 habitables. 3, 97 m2 balcón. 3 habitaciones. 2 baños completos. 1 baño social. Cocina tipo americana, incluye cocina, horno y extractor de olores. Amplia área de lavandería. 1 parqueadero. 1 bodega. Características del edificio. Guardianía 24 horas. Planta de energía eléctrica. Dos ascensores. Business Center. Terraza con área bbq y zona para fogata. Kids Plays. Sala Comunal con juegos de mesa y tv. Áreas húmedas con jacuzzi, sauna y turco. Cancha de uso múltiple. Gimnasio. Pista para correr. El departamento se encuentra en el 5 to piso, tiene una linda vista a la ciudad, goza de luz natural con grandes ventanales, por lo que es un departamento muy claro y acogedor. . El edificio cuenta con una excelente ubicación a minutos del Megamaxi, restaurantes, farmacias, instituciones financieras y fácil acceso a transporte público. 2 Estacionamientos"
2024-09-06,67686,Plusvalia,3.0,"Ponceano, Quito Av. Real Audiencia entre Francisco Dalmau y Moises Luna Andrade.",42 - 128,1 - 3,103.0,"155 un. 1 a 3 hab. 42 a 128 m² tot. Dos imponentes torres con un diseño único y vanguardista en la zona. Desarrollado por el equipo de Be Architecture, el estudio de diseño arquitectónico de bentho Constructora. Wind es un proyecto moderno e innovador, y cuenta con armoniosos ambientes, diseñados para vivir una experiencia única y un estilo de vida diferente. Gozarás en un entorno tranquilo, residencial y cerca de muchos servicios, mientras disfrutas de los increíbles beneficios con los que cuenta este proyecto. Cuenta con las siguientes amenities: 1. Gimnasio. 2. Pets Park. 3. Kids Club. 4. Teens Club. 5. Business Center. 6. Zona de Yoga. 7. Beauty Spa. 8. Bbq. 9. Salón Comunal. 10. Piscina. 11. Hidromasaje. 12. Turco. 13. Jogging Track. 14. Cooking room. 15. Zona bar. 16. Parqueadero de bicicletas y motonetas 2 Estacionamientos"
2024-09-06,90000,Plusvalia,2.0,"Cumbayá, Quito calle carchi",50 - 177,2 - 3,20.0,"29 un. 2 a 3 hab. Antalya Residences, exalta tu libertad y te brinda todas las comodidades en un punto lejos de la vibra citadina, un proyecto exclusivo con pocas unidades ubicado estratégicamente en el Valle de Cumbaya a pocos metros de La Pala Pádel center. Departamentos de 2 habitaciones desde $98. 000. Precios publicados ya tienen el descuento especial con Sistema de Crédito Construyamos Juntos. ¿Qué esperas para vivir a tu manera?. ¡Vive Antalya Residences! Contamos con: Lobby de Ingreso, Jungle Pool, Gimnasio Equipado, Coworking, Pet Spa, Gourmet Hall, 1 Estacionamientos"
2024-09-06,102328,Plusvalia,1.0,"Quito Tenis, Quito Hidalgo de Pinto y Mariano Echeverría",87 - 167,1 - 3,200.0,"45 un. 1 a 3 hab. 50 a 177 m² tot. Feel está ubicado en un sector estratégico del Norte de Quito, cerca de las principales avenidas y vías de conexión dela ciudad, instituciones financieras, centros comerciales, instituciones educativas, parques, y más servicios. Feel te conecta con un estilo de vida mas bonito, tienes la libertad de vivir tu vida a tu propio ritmo, decorar tu departamento a tu gusto, tener las mascotas que desees, llegar después de un largodía y relajarte en los amenities del proyecto, cre ar un espacio zen en tu balcón o decorar a tu gusto. la habitación de tus hijos. Las posibilidades son infinitas. Gozarás de un entorno tranquilo, exclusivo, residencial y cerca de todos los servicios que necesitas. Salón de Juegos. Sala de Coworking. Gimnasio y Zona Zen. Huerto Urbano. Zonas bbq. Kids Club. Pet Spa 1 Estacionamientos"
2024-09-06,105000,Plusvalia,2.0,"Ponceano, Quito Francisco Dalmau y Calle 6",96 - 202,3,,"20 un. 3 hab. 87 a 167 m² tot. North Palace lll es un proyecto residencial con un diseño atemporal que materializa un dinámico y elegante estilo de vida. Se ubica en Ponceano Alto un sector estratégico y de alta plusvalía en el norte de la ciudad de Quito. ¡Tu nuevo hogar en un ambiente moderno y seguro donde tu confort es nuestra prioridad! El proyecto posee un amplia y elegante lobby de ingreso, vista excepcional, gimnasio, sala comunal, ascensor, bbq, salas abiertas, pista atéletica y parqueaderos de visitas internos. Contamos con departamentos de 3 dormitorios que incluyen una bodega y parqueadero según tu elección. Esta excelente oportunidad de inversión puede ser financiada con la Institución Financiera de tu elección. Aprovecha nuestros precios de lanzamiento! - Acabados premium. - Ascensor. - Sistema de calentamiento de agua centralizado por bombas de calor. - Área de bbq. - Gimnasio. - Área recreativa en Terraza. - Seguridad. - Circuito integrado de cámaras. - Parqueaderos de Visitas 2 Estacionamientos"
2024-09-06,176300,Plusvalia,2.0,"Puembo, Quito TEOFILO CARRERA Y HERMANOS BRAUER",63 - 140,2 - 4,,"9 un. 2 a 4 hab. 96 a 202 m² tot. Muskuna: casas Y departamentos en Puembo. nuevo proyecto casas Y departamentos que conforman un conjunto privado y exclusivo rodeado de naturaleza; adicional cuenta con más de 2. 000 m2 de áreas verdes y recreativas. Ubicación: Ubicado en puembo conocido como la ""eterna primavera"" un sector residencial en desarrollo y rodeado de naturaleza y un clima privilegiado. *teofilo carrera Y hermanos brauer (de la Y a mano derecha a 100m). Puembo. entrega: 2025. áreas comunales: - Piscina. - Jacuzzi. - Cancha Padel. - Game Room. - Juegos Infantiles. - Video vigilancia. - Jardines decorativos. - Laguna. - Garita guardiania. - Sala exterior bbq. - Estacionamiento visitas. contactos: - Ver datos. - Ver datos. - Ver datos 2 Estacionamientos"
