captura,precio,agencia,aseos,zona,superficie,habitaciones,gastos,extras
2024-09-10,169922,Fazwaz,2.0,"Quito, Quito",101.82,3,,"Esta propiedad es un apartamento de 101.82 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $169,922 ($1,669/m²). 3 Habitación Apartamento en venta en E 805 TORRE CANTABRIA: New Condo For Sale with Views of Quito in Great Location 3 Habitación Apartamento en venta en E 805 TORRE CANTABRIA: New Condo For Sale with Views of Quito in Great Location"
2024-09-10,318300,Fazwaz,2.0,"Cumbaya, Quito",133.0,3,,"Esta propiedad es un apartamento de 133 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $318,300 ($2,393/m²). 3 Habitación Apartamento en venta en #111 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation 3 Habitación Apartamento en venta en #111 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation"
2024-09-10,359185,Fazwaz,3.0,"Cumbaya, Quito",193.0,3,,"Esta propiedad es un apartamento de 193 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $359,185 ($1,861/m²). 3 Habitación Apartamento en venta en K 301: Brand New Modern Condos for Sale In a Privileged Area of Cumbayá 3 Habitación Apartamento en venta en K 301: Brand New Modern Condos for Sale In a Privileged Area of Cumbayá"
2024-09-10,292140,Fazwaz,3.0,"Tumbaco, Quito",174.0,3,,"Esta propiedad es un apartamento de 174 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $292,140 ($1,679/m²). 3 Habitación Apartamento en venta en S 101: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 101: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,396390,Fazwaz,4.0,"Tumbaco, Quito",244.0,3,,"Esta propiedad es un apartamento de 244 m² con 3 habitaciones y 4 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $396,390 ($1,625/m²). 3 Habitación Apartamento en venta en S 308: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 308: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,376815,Fazwaz,4.0,"Tumbaco, Quito",243.0,3,,"Esta propiedad es un apartamento de 243 m² con 3 habitaciones y 4 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $376,815 ($1,551/m²). 3 Habitación Apartamento en venta en S 108: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 108: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,291015,Fazwaz,3.0,"Tumbaco, Quito",178.0,3,,"Esta propiedad es un apartamento de 178 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $291,015 ($1,635/m²). 3 Habitación Apartamento en venta en S 105: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 105: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,253518,Fazwaz,2.0,"Tumbaco, Quito",143.0,2,,"Esta propiedad es un apartamento de 143 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $253,518 ($1,773/m²). 2 Habitación Apartamento en venta en S 106: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 2 Habitación Apartamento en venta en S 106: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,325860,Fazwaz,3.0,"Tumbaco, Quito",192.0,3,,"Esta propiedad es un apartamento de 192 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $325,860 ($1,697/m²). 3 Habitación Apartamento en venta en S 407: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 407: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,145890,Fazwaz,1.0,"Tumbaco, Quito",84.0,1,,"Esta propiedad es un apartamento de 84 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $145,890 ($1,737/m²). 1 Habitación Apartamento en venta en S 310: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 1 Habitación Apartamento en venta en S 310: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,203580,Fazwaz,2.0,"Tumbaco, Quito",111.0,2,,"Esta propiedad es un apartamento de 111 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $203,580 ($1,834/m²). 2 Habitación Apartamento en venta en S 404: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 2 Habitación Apartamento en venta en S 404: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,318050,Fazwaz,2.0,"Cumbaya, Quito",127.0,3,,"Esta propiedad es un apartamento de 127 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $318,050 ($2,504/m²). 3 Habitación Apartamento en venta en #104 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation 3 Habitación Apartamento en venta en #104 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation"
2024-09-10,75000,Fazwaz,1.0,"Quito, Quito",106.0,3,,"Esta propiedad es un apartamento de 106 m² con 3 habitaciones y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $75,000 ($708/m²). 3 Habitación Apartamento en venta en Apartment For Sale in Condado - Quito 3 Habitación Apartamento en venta en Apartment For Sale in Condado - Quito"
2024-09-10,328850,Fazwaz,2.0,"Cumbaya, Quito",131.0,3,,"Esta propiedad es un apartamento de 131 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $328,850 ($2,510/m²). 3 Habitación Apartamento en venta en #105 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation 3 Habitación Apartamento en venta en #105 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation"
2024-09-10,302150,Fazwaz,2.0,"Cumbaya, Quito",117.5,3,,"Esta propiedad es un apartamento de 117.50 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $302,150 ($2,571/m²). 3 Habitación Apartamento en venta en #110 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation 3 Habitación Apartamento en venta en #110 KIRO Cumbayá: INVESTOR ALERT! Luxury 3BR Condo in Zone with High Appreciation"
2024-09-10,188203,Fazwaz,2.0,"Cumbaya, Quito",98.0,2,,"Esta propiedad es un apartamento de 98 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $188,203 ($1,920/m²). 2 Habitación Apartamento en venta en K 202: Brand New Modern Condos for Sale In a Privileged Area of Cumbayá 2 Habitación Apartamento en venta en K 202: Brand New Modern Condos for Sale In a Privileged Area of Cumbayá"
2024-09-10,140525,Fazwaz,2.0,"Quito, Quito",90.72,2,,"Esta propiedad es un apartamento de 90.72 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $140,525 ($1,549/m²). 2 Habitación Apartamento en venta en D 404 TORRE CANTABRIA: New Condo For Sale with Views of Quito in Great Location 2 Habitación Apartamento en venta en D 404 TORRE CANTABRIA: New Condo For Sale with Views of Quito in Great Location"
2024-09-10,233926,Fazwaz,2.0,"Quito, Quito",109.0,3,,"Esta propiedad es un apartamento de 109 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $233,926 ($2,146/m²). 3 Habitación Apartamento en venta en IB 9B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities 3 Habitación Apartamento en venta en IB 9B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities"
2024-09-10,257290,Fazwaz,2.0,"Quito, Quito",106.0,3,,"Esta propiedad es un apartamento de 106 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $257,290 ($2,427/m²). 3 Habitación Apartamento en venta en IB 12B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities 3 Habitación Apartamento en venta en IB 12B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities"
2024-09-10,284993,Fazwaz,2.0,"Quito, Quito",90.0,2,,"Esta propiedad es un apartamento de 90 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $284,993 ($3,167/m²). 2 Habitación Apartamento en venta en OH 9001 O: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing C 2 Habitación Apartamento en venta en OH 9001 O: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing C"
2024-09-10,212319,Fazwaz,2.0,"Quito, Quito",106.0,3,,"Esta propiedad es un apartamento de 106 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $212,319 ($2,003/m²). 3 Habitación Apartamento en venta en IB 10B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities 3 Habitación Apartamento en venta en IB 10B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities"
2024-09-10,150000,Fazwaz,1.5,"Quito, Quito",68.0,1,,"Vista de la Montaña, Vista del Parque, Mascotas: Solo pequeñas mascotas, Piscina Privada, Jacuzzi, Gimnasio Privado El departamento está ubicado en la ciudad de Quito a una cuadra y media del Parque la Carolina en el edificio One: Características del departamento: - 68,20 m2 - Terraza o balcón... 1 Habitación Apartamento en venta en La Carolina - Quito 1 Habitación Apartamento en venta en La Carolina - Quito"
2024-09-10,264110,Fazwaz,2.0,"Conocoto, Quito",148.53,3,,"Esta propiedad es un apartamento de 148.53 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $264,110 ($1,778/m²). 3 Habitación Apartamento en venta en Homu -201: Apartment For Sale in Quito 3 Habitación Apartamento en venta en Homu -201: Apartment For Sale in Quito"
2024-09-10,70000,Fazwaz,2.0,"Quito, Quito",115.0,3,,"Año de construcción 2010 Esta propiedad es un apartamento de 115 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $70,000 ($609/m²). 3 Habitación Apartamento en venta en Quito 3 Habitación Apartamento en venta en Quito"
2024-09-10,140000,Fazwaz,2.0,"Quito, Quito",95.0,3,,"Esta propiedad es un apartamento de 95 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $140,000 ($1,474/m²). 3 Habitación Apartamento en venta en Apartment For Sale in Quito 3 Habitación Apartamento en venta en Apartment For Sale in Quito"
2024-09-10,99700,Fazwaz,2.0,"Quito, Quito",95.0,3,,"Esta propiedad es un apartamento de 95 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $99,700 ($1,049/m²). 3 Habitación Apartamento en venta en Eloy Alfaro - Quito 3 Habitación Apartamento en venta en Eloy Alfaro - Quito"
2024-09-10,180000,Fazwaz,3.0,"Quito, Quito",228.0,4,,"Esta propiedad es un apartamento de 228 m² con 4 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $180,000 ($789/m²). 4 Habitación Apartamento en venta en Experience Living In The Mountains Of Quito In This Beautiful Condo 4 Habitación Apartamento en venta en Experience Living In The Mountains Of Quito In This Beautiful Condo"
2024-09-10,499000,Fazwaz,3.0,"Quito, Quito",760.01,3,,"Esta propiedad es un apartamento de 760.01 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $499,000 ($657/m²). 3 Habitación Apartamento en venta en Incredible Centrally Located Penthouse 3 Habitación Apartamento en venta en Incredible Centrally Located Penthouse"
2024-09-10,252434,Fazwaz,2.0,"Cumbaya, Quito",113.0,2,,"Esta propiedad es un apartamento de 113 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $252,434 ($2,234/m²). 2 Habitación Apartamento en venta en 202: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 202: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,271626,Fazwaz,3.0,"Cumbaya, Quito",139.0,3,,"Esta propiedad es un apartamento de 139 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $271,626 ($1,954/m²). 3 Habitación Apartamento en venta en 2001: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 2001: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,159263,Fazwaz,1.0,"Cumbaya, Quito",63.0,1,,"Esta propiedad es un apartamento de 63 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $159,263 ($2,528/m²). 1 Habitación Apartamento en venta en 405: Amazing Condos in the Heart of Cumbayá just minutes from Quito 1 Habitación Apartamento en venta en 405: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,152865,Fazwaz,1.0,"Cumbaya, Quito",63.0,1,,"Esta propiedad es un apartamento de 63 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $152,865 ($2,426/m²). 1 Habitación Apartamento en venta en 205: Amazing Condos in the Heart of Cumbayá just minutes from Quito 1 Habitación Apartamento en venta en 205: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,284089,Fazwaz,2.0,"Cumbaya, Quito",128.0,2,,"Esta propiedad es un apartamento de 128 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $284,089 ($2,219/m²). 2 Habitación Apartamento en venta en 305: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 305: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,258807,Fazwaz,2.0,"Cumbaya, Quito",134.0,2,,"Esta propiedad es un apartamento de 134 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $258,807 ($1,931/m²). 2 Habitación Apartamento en venta en 2003: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 2003: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,256289,Fazwaz,2.0,"Cumbaya, Quito",113.0,2,,"Esta propiedad es un apartamento de 113 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $256,289 ($2,268/m²). 2 Habitación Apartamento en venta en 102: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 102: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,238308,Fazwaz,2.0,"Cumbaya, Quito",122.0,2,,"Esta propiedad es un apartamento de 122 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $238,308 ($1,953/m²). 2 Habitación Apartamento en venta en 1002: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 1002: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,290671,Fazwaz,3.0,"Cumbaya, Quito",146.0,3,,"Esta propiedad es un apartamento de 146 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $290,671 ($1,991/m²). 3 Habitación Apartamento en venta en 3003: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 3003: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,312493,Fazwaz,3.0,"Cumbaya, Quito",143.0,3,,"Esta propiedad es un apartamento de 143 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $312,493 ($2,185/m²). 3 Habitación Apartamento en venta en 3004: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 3004: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,285968,Fazwaz,2.0,"Cumbaya, Quito",120.0,2,,"Esta propiedad es un apartamento de 120 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $285,968 ($2,383/m²). 2 Habitación Apartamento en venta en 104: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 104: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,266026,Fazwaz,3.0,"Cumbaya, Quito",139.0,3,,"Esta propiedad es un apartamento de 139 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $266,026 ($1,914/m²). 3 Habitación Apartamento en venta en 2004: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 2004: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,255391,Fazwaz,3.0,"Cumbaya, Quito",136.0,3,,"Esta propiedad es un apartamento de 136 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $255,391 ($1,878/m²). 3 Habitación Apartamento en venta en 2002: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 2002: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,252403,Fazwaz,2.0,"Cumbaya, Quito",130.0,2,,"Esta propiedad es un apartamento de 130 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $252,403 ($1,942/m²). 2 Habitación Apartamento en venta en 1003: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 1003: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,242238,Fazwaz,2.0,"Cumbaya, Quito",124.0,2,,"Esta propiedad es un apartamento de 124 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $242,238 ($1,954/m²). 2 Habitación Apartamento en venta en 1004: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 1004: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-10,224267,Fazwaz,2.0,"Quito, Quito",110.0,3,,"Esta propiedad es un apartamento de 110 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $224,267 ($2,039/m²). 3 Habitación Apartamento en venta en IB 7B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities 3 Habitación Apartamento en venta en IB 7B: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities"
2024-09-10,240575,Fazwaz,1.0,"Quito, Quito",74.0,1,,"Esta propiedad es un apartamento de 74 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $240,575 ($3,251/m²). 1 Habitación Apartamento en venta en OH 901 D: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing Cr 1 Habitación Apartamento en venta en OH 901 D: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing Cr"
2024-09-10,245579,Fazwaz,2.0,"Quito, Quito",96.0,3,,"Esta propiedad es un apartamento de 96 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $245,579 ($2,558/m²). 3 Habitación Apartamento en venta en IB 12A: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities 3 Habitación Apartamento en venta en IB 12A: New Condo for Sale in Quiet Neighborhood of Quito with Stunning Views and All the Amenities"
2024-09-10,195418,Fazwaz,1.0,"Quito, Quito",61.0,1,,"Esta propiedad es un apartamento de 61 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $195,418 ($3,204/m²). 1 Habitación Apartamento en venta en OH 10001 L: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing 1 Habitación Apartamento en venta en OH 10001 L: Brand-new Completed Condo for Sale in Upscale District with Views of Quito - Showcasing"
2024-09-10,381720,Fazwaz,4.0,"Tumbaco, Quito",244.0,3,,"Esta propiedad es un apartamento de 244 m² con 3 habitaciones y 4 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $381,720 ($1,564/m²). 3 Habitación Apartamento en venta en S 208: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room 3 Habitación Apartamento en venta en S 208: Beautiful Contemporary Condo for Sale in Cumbayá with Open Floor Plan and Outdoor Living Room"
2024-09-10,180000,Fazwaz,2.0,"Guangopolo, Quito",200.0,4,,"Esta propiedad es un apartamento de 200 m² con 4 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $180,000 ($900/m²). 4 Habitación Apartamento en venta en Gonzalez Suarez - Quito 4 Habitación Apartamento en venta en Gonzalez Suarez - Quito"
2024-09-10,243750,Fazwaz,1.0,"Cumbaya, Quito",115.0,2,,"Esta propiedad es un apartamento de 115 m² con 2 habitaciones y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $243,750 ($2,120/m²). 2 Habitación Apartamento en venta en #318 KIRO Cumbayá: INVESTOR ALERT! Luxury 2BR Condo in Zone with High Appreciation 2 Habitación Apartamento en venta en #318 KIRO Cumbayá: INVESTOR ALERT! Luxury 2BR Condo in Zone with High Appreciation"
2024-09-10,190000,Fazwaz,2.0,"Nayon, Quito",140.0,3,,"Esta propiedad es un apartamento de 140 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $190,000 ($1,357/m²). 3 Habitación Apartamento en venta en Nayón - Quito 3 Habitación Apartamento en venta en Nayón - Quito"
2024-09-11,150000,Fazwaz,1.5,"Quito, Quito",68.0,1,,"Vista de la Montaña, Vista del Parque, Mascotas: Solo pequeñas mascotas, Piscina Privada, Jacuzzi, Gimnasio Privado El departamento está ubicado en la ciudad de Quito a una cuadra y media del Parque la Carolina en el edificio One: Características del departamento: - 68,20 m2 - Terraza o balcón... 1 Habitación Apartamento en venta en La Carolina - Quito 1 Habitación Apartamento en venta en La Carolina - Quito"
2024-09-11,140000,Fazwaz,2.0,"Quito, Quito",95.0,3,,"Esta propiedad es un apartamento de 95 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $140,000 ($1,474/m²). 3 Habitación Apartamento en venta en Apartment For Sale in Quito 3 Habitación Apartamento en venta en Apartment For Sale in Quito"
2024-09-11,264110,Fazwaz,2.0,"Conocoto, Quito",148.53,3,,"Esta propiedad es un apartamento de 148.53 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $264,110 ($1,778/m²). 3 Habitación Apartamento en venta en Homu -201: Apartment For Sale in Quito 3 Habitación Apartamento en venta en Homu -201: Apartment For Sale in Quito"
2024-09-11,70000,Fazwaz,2.0,"Quito, Quito",115.0,3,,"Año de construcción 2010 Esta propiedad es un apartamento de 115 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $70,000 ($609/m²). 3 Habitación Apartamento en venta en Quito 3 Habitación Apartamento en venta en Quito"
2024-09-11,99700,Fazwaz,2.0,"Quito, Quito",95.0,3,,"Esta propiedad es un apartamento de 95 m² con 3 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $99,700 ($1,049/m²). 3 Habitación Apartamento en venta en Eloy Alfaro - Quito 3 Habitación Apartamento en venta en Eloy Alfaro - Quito"
2024-09-11,180000,Fazwaz,3.0,"Quito, Quito",228.0,4,,"Esta propiedad es un apartamento de 228 m² con 4 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $180,000 ($789/m²). 4 Habitación Apartamento en venta en Experience Living In The Mountains Of Quito In This Beautiful Condo 4 Habitación Apartamento en venta en Experience Living In The Mountains Of Quito In This Beautiful Condo"
2024-09-11,499000,Fazwaz,3.0,"Quito, Quito",760.01,3,,"Esta propiedad es un apartamento de 760.01 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $499,000 ($657/m²). 3 Habitación Apartamento en venta en Incredible Centrally Located Penthouse 3 Habitación Apartamento en venta en Incredible Centrally Located Penthouse"
2024-09-11,284089,Fazwaz,2.0,"Cumbaya, Quito",128.0,2,,"Esta propiedad es un apartamento de 128 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $284,089 ($2,219/m²). 2 Habitación Apartamento en venta en 305: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 305: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,152865,Fazwaz,1.0,"Cumbaya, Quito",63.0,1,,"Esta propiedad es un apartamento de 63 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $152,865 ($2,426/m²). 1 Habitación Apartamento en venta en 205: Amazing Condos in the Heart of Cumbayá just minutes from Quito 1 Habitación Apartamento en venta en 205: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,252434,Fazwaz,2.0,"Cumbaya, Quito",113.0,2,,"Esta propiedad es un apartamento de 113 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $252,434 ($2,234/m²). 2 Habitación Apartamento en venta en 202: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 202: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,271626,Fazwaz,3.0,"Cumbaya, Quito",139.0,3,,"Esta propiedad es un apartamento de 139 m² con 3 habitaciones y 3 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $271,626 ($1,954/m²). 3 Habitación Apartamento en venta en 2001: Amazing Condos in the Heart of Cumbayá just minutes from Quito 3 Habitación Apartamento en venta en 2001: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,159263,Fazwaz,1.0,"Cumbaya, Quito",63.0,1,,"Esta propiedad es un apartamento de 63 m² con 1 habitación y 1 baño que está disponible para en venta.. Puede comprar esta propiedad a partir de $159,263 ($2,528/m²). 1 Habitación Apartamento en venta en 405: Amazing Condos in the Heart of Cumbayá just minutes from Quito 1 Habitación Apartamento en venta en 405: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,285968,Fazwaz,2.0,"Cumbaya, Quito",120.0,2,,"Esta propiedad es un apartamento de 120 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $285,968 ($2,383/m²). 2 Habitación Apartamento en venta en 104: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 104: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
2024-09-11,238308,Fazwaz,2.0,"Cumbaya, Quito",122.0,2,,"Esta propiedad es un apartamento de 122 m² con 2 habitaciones y 2 baños que está disponible para en venta.. Puede comprar esta propiedad a partir de $238,308 ($1,953/m²). 2 Habitación Apartamento en venta en 1002: Amazing Condos in the Heart of Cumbayá just minutes from Quito 2 Habitación Apartamento en venta en 1002: Amazing Condos in the Heart of Cumbayá just minutes from Quito"
